,file_name,category,cat_id,bbox
1886,007491.jpg,sofa,17,"[152, 232, 336, 499]"
1887,007493.jpg,person,14,"[3, 34, 374, 372]"
1888,007497.jpg,car,6,"[177, 161, 269, 353]"
1889,007503.jpg,aeroplane,0,"[36, 14, 365, 499]"
1890,007513.jpg,train,18,"[10, 0, 332, 460]"
1891,007519.jpg,pottedplant,15,"[160, 98, 184, 191]"
1892,007521.jpg,boat,3,"[78, 19, 201, 108]"
1893,007524.jpg,cat,7,"[46, 51, 471, 332]"
1894,007526.jpg,horse,12,"[159, 85, 411, 299]"
1895,007530.jpg,chair,8,"[312, 0, 499, 135]"
1896,007535.jpg,person,14,"[58, 25, 488, 233]"
1897,007536.jpg,sofa,17,"[120, 244, 311, 499]"
1898,007538.jpg,chair,8,"[131, 133, 336, 273]"
1899,007540.jpg,person,14,"[88, 42, 371, 376]"
1900,007544.jpg,diningtable,10,"[200, 1, 310, 224]"
1901,007558.jpg,person,14,"[36, 309, 333, 474]"
1902,007565.jpg,cat,7,"[123, 58, 354, 361]"
1903,007566.jpg,car,6,"[29, 1, 333, 495]"
1904,007570.jpg,person,14,"[58, 282, 288, 388]"
1905,007572.jpg,person,14,"[45, 264, 332, 490]"
1906,007575.jpg,bus,5,"[0, 14, 234, 472]"
1907,007578.jpg,person,14,"[0, 0, 328, 115]"
1908,007586.jpg,train,18,"[144, 0, 247, 240]"
1909,007590.jpg,person,14,"[13, 0, 499, 374]"
1910,007594.jpg,horse,12,"[190, 110, 374, 481]"
1911,007600.jpg,pottedplant,15,"[52, 223, 304, 442]"
1912,007601.jpg,car,6,"[67, 18, 298, 481]"
1913,007606.jpg,person,14,"[40, 118, 374, 414]"
1914,007611.jpg,horse,12,"[109, 0, 374, 319]"
1915,007619.jpg,person,14,"[142, 383, 290, 439]"
1916,007621.jpg,sheep,16,"[101, 300, 201, 410]"
1917,007629.jpg,person,14,"[53, 307, 373, 417]"
1918,007631.jpg,person,14,"[63, 95, 339, 326]"
1919,007633.jpg,bus,5,"[116, 0, 268, 235]"
1920,007637.jpg,horse,12,"[144, 92, 304, 344]"
1921,007653.jpg,car,6,"[164, 16, 281, 471]"
1922,007654.jpg,aeroplane,0,"[77, 258, 246, 399]"
1923,007655.jpg,bicycle,1,"[17, 3, 353, 499]"
1924,007663.jpg,car,6,"[93, 48, 295, 460]"
1925,007667.jpg,car,6,"[332, 457, 352, 493]"
1926,007683.jpg,person,14,"[43, 231, 374, 343]"
1927,007685.jpg,boat,3,"[77, 111, 170, 241]"
1928,007692.jpg,dog,11,"[101, 228, 229, 385]"
1929,007696.jpg,train,18,"[115, 0, 222, 348]"
1930,007697.jpg,horse,12,"[205, 69, 435, 241]"
1931,007699.jpg,car,6,"[49, 1, 374, 499]"
1932,007704.jpg,sofa,17,"[169, 77, 344, 304]"
1933,007713.jpg,bird,2,"[46, 122, 321, 372]"
1934,007718.jpg,boat,3,"[123, 94, 256, 495]"
1935,007721.jpg,bird,2,"[102, 213, 298, 428]"
1936,007729.jpg,tvmonitor,19,"[26, 90, 307, 443]"
1937,007731.jpg,car,6,"[188, 25, 473, 339]"
1938,007735.jpg,diningtable,10,"[265, 3, 332, 365]"
1939,007736.jpg,bus,5,"[148, 56, 205, 133]"
1940,007740.jpg,bottle,4,"[143, 238, 352, 317]"
1941,007748.jpg,horse,12,"[163, 75, 372, 331]"
1942,007749.jpg,dog,11,"[22, 127, 374, 499]"
1943,007751.jpg,person,14,"[117, 308, 368, 478]"
1944,007753.jpg,cat,7,"[0, 1, 373, 499]"
1945,007762.jpg,tvmonitor,19,"[89, 216, 251, 361]"
1946,007767.jpg,train,18,"[88, 82, 288, 499]"
1947,007775.jpg,dog,11,"[88, 44, 283, 247]"
1948,007777.jpg,diningtable,10,"[195, 1, 373, 369]"
1949,007781.jpg,pottedplant,15,"[41, 0, 374, 418]"
1950,007790.jpg,bottle,4,"[128, 22, 361, 124]"
1951,007791.jpg,dog,11,"[60, 29, 325, 439]"
1952,007795.jpg,person,14,"[107, 6, 373, 152]"
1953,007803.jpg,boat,3,"[180, 163, 279, 297]"
1954,007809.jpg,horse,12,"[24, 86, 372, 499]"
1955,007810.jpg,person,14,"[0, 79, 126, 336]"
1956,007814.jpg,person,14,"[129, 251, 374, 356]"
1957,007819.jpg,train,18,"[61, 11, 127, 499]"
1958,007820.jpg,aeroplane,0,"[18, 4, 256, 499]"
1959,007821.jpg,car,6,"[57, 22, 311, 312]"
1960,007831.jpg,bird,2,"[226, 48, 411, 179]"
1961,007836.jpg,bicycle,1,"[185, 1, 337, 226]"
1962,007838.jpg,dog,11,"[102, 229, 263, 317]"
1963,007840.jpg,bird,2,"[32, 10, 485, 267]"
1964,007847.jpg,bird,2,"[109, 169, 293, 464]"
1965,007853.jpg,bird,2,"[176, 85, 451, 349]"
1966,007854.jpg,bicycle,1,"[322, 17, 484, 292]"
1967,007859.jpg,sheep,16,"[3, 0, 336, 468]"
1968,007863.jpg,cat,7,"[139, 200, 295, 439]"
1969,007864.jpg,aeroplane,0,"[63, 21, 147, 147]"
1970,007872.jpg,diningtable,10,"[142, 2, 332, 499]"
1971,007876.jpg,bird,2,"[180, 225, 307, 315]"
1972,007877.jpg,person,14,"[3, 2, 372, 281]"
1973,007878.jpg,cat,7,"[66, 65, 372, 293]"
1974,007883.jpg,car,6,"[192, 441, 209, 476]"
1975,007884.jpg,person,14,"[11, 27, 405, 478]"
1976,007885.jpg,cat,7,"[28, 15, 484, 343]"
1977,007898.jpg,car,6,"[0, 0, 365, 399]"
1978,007900.jpg,dog,11,"[115, 186, 285, 324]"
1979,007901.jpg,person,14,"[14, 47, 499, 296]"
1980,007905.jpg,car,6,"[86, 14, 329, 495]"
1981,007908.jpg,bus,5,"[1, 190, 332, 499]"
1982,007910.jpg,person,14,"[17, 315, 374, 464]"
1983,007911.jpg,motorbike,13,"[37, 20, 487, 460]"
1984,007914.jpg,bird,2,"[113, 61, 413, 351]"
1985,007915.jpg,person,14,"[38, 116, 280, 365]"
1986,007923.jpg,sofa,17,"[146, 134, 234, 352]"
1987,007925.jpg,bicycle,1,"[29, 57, 318, 439]"
1988,007926.jpg,train,18,"[275, 0, 336, 345]"
1989,007932.jpg,car,6,"[176, 78, 267, 265]"
1990,007939.jpg,cow,9,"[255, 100, 472, 332]"
1991,007940.jpg,person,14,"[15, 89, 374, 382]"
1992,007953.jpg,person,14,"[214, 263, 297, 318]"
1993,007959.jpg,chair,8,"[267, 45, 499, 273]"
1994,007963.jpg,train,18,"[199, 0, 333, 469]"
1995,007964.jpg,car,6,"[117, 51, 244, 406]"
1996,007968.jpg,dog,11,"[0, 131, 286, 340]"
1997,007974.jpg,cat,7,"[1, 0, 374, 312]"
1998,007976.jpg,aeroplane,0,"[128, 203, 150, 227]"
1999,007980.jpg,boat,3,"[42, 186, 219, 297]"
2000,007991.jpg,bird,2,"[98, 2, 374, 499]"
2001,007996.jpg,person,14,"[60, 396, 269, 499]"
2002,008001.jpg,car,6,"[95, 51, 281, 457]"
2003,008004.jpg,bus,5,"[191, 194, 309, 324]"
2004,008005.jpg,cow,9,"[63, 0, 374, 301]"
2005,008008.jpg,person,14,"[34, 193, 225, 333]"
2006,008012.jpg,pottedplant,15,"[8, 4, 387, 441]"
2007,008017.jpg,bird,2,"[81, 15, 310, 380]"
2008,008019.jpg,horse,12,"[121, 14, 317, 364]"
2009,008026.jpg,bus,5,"[49, 133, 291, 499]"
2010,008037.jpg,car,6,"[49, 146, 233, 460]"
2011,008040.jpg,horse,12,"[171, 317, 337, 474]"
2012,008042.jpg,sofa,17,"[137, 74, 363, 499]"
2013,008043.jpg,person,14,"[8, 13, 287, 283]"
2014,008044.jpg,car,6,"[203, 239, 246, 391]"
2015,008049.jpg,tvmonitor,19,"[14, 158, 254, 391]"
2016,008051.jpg,bird,2,"[109, 130, 374, 357]"
2017,008053.jpg,person,14,"[7, 85, 438, 223]"
2018,008062.jpg,bird,2,"[68, 1, 374, 382]"
2019,008063.jpg,chair,8,"[104, 52, 300, 156]"
2020,008064.jpg,pottedplant,15,"[198, 113, 332, 296]"
2021,008067.jpg,tvmonitor,19,"[162, 131, 329, 348]"
2022,008072.jpg,person,14,"[96, 2, 324, 147]"
2023,008075.jpg,dog,11,"[63, 0, 374, 297]"
2024,008076.jpg,diningtable,10,"[257, 304, 372, 499]"
2025,008079.jpg,person,14,"[126, 194, 307, 273]"
2026,008082.jpg,person,14,"[2, 325, 332, 499]"
2027,008083.jpg,person,14,"[65, 151, 299, 361]"
2028,008084.jpg,bird,2,"[211, 110, 364, 232]"
2029,008093.jpg,car,6,"[283, 0, 374, 83]"
2030,008095.jpg,train,18,"[85, 4, 201, 389]"
2031,008096.jpg,bicycle,1,"[162, 129, 240, 248]"
2032,008098.jpg,bus,5,"[112, 97, 212, 229]"
2033,008106.jpg,chair,8,"[188, 167, 354, 265]"
2034,008108.jpg,car,6,"[222, 239, 323, 355]"
2035,008116.jpg,sheep,16,"[169, 195, 355, 363]"
2036,008117.jpg,bird,2,"[212, 217, 374, 396]"
2037,008121.jpg,tvmonitor,19,"[17, 76, 254, 242]"
2038,008127.jpg,diningtable,10,"[223, 192, 333, 499]"
2039,008130.jpg,person,14,"[28, 299, 214, 398]"
2040,008137.jpg,bottle,4,"[42, 294, 175, 354]"
2041,008139.jpg,person,14,"[10, 164, 410, 499]"
2042,008142.jpg,horse,12,"[118, 148, 285, 324]"
2043,008150.jpg,sheep,16,"[177, 330, 196, 357]"
2044,008163.jpg,boat,3,"[181, 39, 264, 380]"
2045,008164.jpg,person,14,"[95, 5, 374, 232]"
2046,008166.jpg,boat,3,"[177, 150, 235, 348]"
2047,008169.jpg,cat,7,"[162, 275, 342, 435]"
2048,008174.jpg,car,6,"[0, 40, 319, 499]"
2049,008186.jpg,dog,11,"[3, 1, 441, 483]"
2050,008188.jpg,car,6,"[53, 43, 283, 462]"
2051,008197.jpg,car,6,"[186, 450, 226, 496]"
2052,008199.jpg,person,14,"[84, 363, 374, 498]"
2053,008202.jpg,cow,9,"[110, 190, 371, 457]"
2054,008203.jpg,sofa,17,"[187, 37, 359, 303]"
2055,008204.jpg,person,14,"[144, 142, 335, 265]"
2056,008211.jpg,person,14,"[181, 77, 499, 281]"
2057,008213.jpg,chair,8,"[125, 291, 166, 330]"
2058,008216.jpg,diningtable,10,"[406, 226, 499, 373]"
2059,008218.jpg,person,14,"[89, 193, 374, 494]"
2060,008223.jpg,sheep,16,"[11, 128, 373, 499]"
2061,008226.jpg,bird,2,"[0, 81, 164, 213]"
2062,008232.jpg,car,6,"[158, 166, 244, 417]"
2063,008235.jpg,train,18,"[126, 47, 283, 336]"
2064,008248.jpg,person,14,"[56, 326, 374, 476]"
2065,008250.jpg,motorbike,13,"[187, 118, 307, 260]"
2066,008252.jpg,aeroplane,0,"[129, 62, 252, 486]"
2067,008253.jpg,person,14,"[131, 88, 324, 426]"
2068,008254.jpg,cat,7,"[50, 0, 313, 417]"
2069,008260.jpg,dog,11,"[70, 93, 254, 456]"
2070,008261.jpg,boat,3,"[2, 55, 264, 237]"
2071,008262.jpg,bus,5,"[76, 28, 321, 470]"
2072,008263.jpg,train,18,"[92, 14, 336, 365]"
2073,008269.jpg,cat,7,"[29, 20, 334, 499]"
2074,008272.jpg,person,14,"[2, 0, 374, 260]"
2075,008280.jpg,aeroplane,0,"[89, 1, 280, 499]"
2076,008282.jpg,sofa,17,"[208, 252, 374, 499]"
2077,008296.jpg,car,6,"[102, 51, 323, 499]"
2078,008301.jpg,person,14,"[190, 152, 499, 374]"
2079,008302.jpg,person,14,"[0, 0, 374, 247]"
2080,008310.jpg,aeroplane,0,"[1, 1, 326, 499]"
2081,008311.jpg,horse,12,"[46, 18, 312, 383]"
2082,008312.jpg,motorbike,13,"[142, 35, 439, 265]"
2083,008313.jpg,bicycle,1,"[235, 0, 373, 164]"
2084,008315.jpg,bus,5,"[159, 164, 311, 455]"
2085,008316.jpg,train,18,"[0, 147, 331, 499]"
2086,008317.jpg,bird,2,"[43, 73, 374, 391]"
2087,008322.jpg,dog,11,"[45, 234, 309, 499]"
2088,008332.jpg,person,14,"[55, 1, 374, 358]"
2089,008336.jpg,car,6,"[247, 296, 329, 379]"
2090,008338.jpg,bus,5,"[4, 25, 139, 485]"
2091,008341.jpg,sofa,17,"[118, 0, 332, 265]"
2092,008342.jpg,sheep,16,"[206, 10, 399, 241]"
2093,008346.jpg,dog,11,"[98, 27, 486, 209]"
2094,008351.jpg,train,18,"[162, 135, 269, 376]"
2095,008360.jpg,bus,5,"[20, 1, 279, 400]"
2096,008372.jpg,aeroplane,0,"[92, 199, 181, 358]"
2097,008374.jpg,person,14,"[180, 184, 374, 270]"
2098,008381.jpg,person,14,"[45, 61, 499, 462]"
2099,008384.jpg,bird,2,"[85, 202, 277, 294]"
2100,008385.jpg,person,14,"[195, 103, 453, 304]"
2101,008388.jpg,car,6,"[0, 0, 336, 449]"
2102,008391.jpg,car,6,"[45, 4, 306, 496]"
2103,008397.jpg,bus,5,"[289, 57, 374, 293]"
2104,008398.jpg,person,14,"[91, 290, 374, 470]"
2105,008403.jpg,cat,7,"[16, 228, 384, 498]"
2106,008409.jpg,sofa,17,"[187, 55, 336, 183]"
2107,008422.jpg,tvmonitor,19,"[176, 273, 329, 406]"
2108,008425.jpg,dog,11,"[257, 321, 340, 495]"
2109,008426.jpg,bird,2,"[80, 159, 328, 379]"
2110,008427.jpg,horse,12,"[0, 17, 332, 415]"
2111,008437.jpg,horse,12,"[121, 70, 361, 238]"
2112,008442.jpg,cat,7,"[69, 230, 220, 386]"
2113,008443.jpg,bird,2,"[97, 205, 309, 392]"
2114,008445.jpg,train,18,"[3, 0, 332, 489]"
2115,008449.jpg,boat,3,"[12, 0, 265, 466]"
2116,008452.jpg,person,14,"[161, 117, 309, 309]"
2117,008453.jpg,chair,8,"[0, 224, 361, 499]"
2118,008456.jpg,boat,3,"[5, 294, 239, 478]"
2119,008462.jpg,chair,8,"[247, 332, 374, 457]"
2120,008465.jpg,pottedplant,15,"[26, 18, 497, 498]"
2121,008466.jpg,car,6,"[120, 211, 229, 441]"
2122,008467.jpg,person,14,"[11, 178, 485, 374]"
2123,008468.jpg,sofa,17,"[121, 50, 196, 171]"
2124,008470.jpg,diningtable,10,"[174, 150, 374, 499]"
2125,008475.jpg,cow,9,"[194, 138, 350, 382]"
2126,008477.jpg,dog,11,"[62, 258, 357, 499]"
2127,008478.jpg,car,6,"[137, 93, 305, 421]"
2128,008482.jpg,car,6,"[151, 167, 239, 403]"
2129,008483.jpg,car,6,"[136, 201, 185, 347]"
2130,008495.jpg,aeroplane,0,"[100, 215, 260, 425]"
2131,008506.jpg,train,18,"[48, 88, 290, 456]"
2132,008517.jpg,car,6,"[1, 0, 332, 344]"
2133,008523.jpg,aeroplane,0,"[0, 0, 321, 322]"
2134,008529.jpg,diningtable,10,"[195, 108, 438, 276]"
2135,008530.jpg,dog,11,"[31, 0, 332, 326]"
2136,008533.jpg,cat,7,"[27, 3, 423, 480]"
2137,008536.jpg,pottedplant,15,"[305, 154, 377, 194]"
2138,008549.jpg,car,6,"[28, 98, 308, 439]"
2139,008550.jpg,car,6,"[106, 54, 323, 376]"
2140,008558.jpg,dog,11,"[107, 283, 327, 474]"
2141,008559.jpg,person,14,"[65, 102, 499, 332]"
2142,008568.jpg,boat,3,"[88, 227, 283, 499]"
2143,008581.jpg,car,6,"[166, 0, 494, 233]"
2144,008585.jpg,person,14,"[0, 0, 333, 498]"
2145,008587.jpg,person,14,"[83, 162, 374, 499]"
2146,008588.jpg,bird,2,"[236, 288, 281, 311]"
2147,008595.jpg,motorbike,13,"[1, 164, 332, 499]"
2148,008596.jpg,person,14,"[71, 119, 289, 265]"
2149,008602.jpg,person,14,"[77, 275, 374, 499]"
2150,008610.jpg,horse,12,"[72, 185, 290, 336]"
2151,008615.jpg,cow,9,"[169, 49, 208, 117]"
2152,008617.jpg,person,14,"[51, 44, 374, 319]"
2153,008618.jpg,person,14,"[0, 0, 329, 163]"
2154,008628.jpg,person,14,"[0, 0, 405, 249]"
2155,008633.jpg,car,6,"[4, 1, 243, 195]"
2156,008645.jpg,boat,3,"[152, 209, 307, 299]"
2157,008655.jpg,diningtable,10,"[176, 100, 306, 252]"
2158,008663.jpg,car,6,"[105, 0, 327, 495]"
2159,008665.jpg,car,6,"[14, 56, 324, 451]"
2160,008670.jpg,bird,2,"[114, 55, 262, 253]"
2161,008676.jpg,person,14,"[142, 251, 326, 342]"
2162,008688.jpg,pottedplant,15,"[0, 1, 324, 499]"
2163,008690.jpg,person,14,"[13, 146, 266, 336]"
2164,008691.jpg,train,18,"[139, 0, 212, 453]"
2165,008699.jpg,horse,12,"[134, 147, 364, 393]"
2166,008702.jpg,bus,5,"[95, 30, 345, 488]"
2167,008706.jpg,cow,9,"[161, 223, 257, 283]"
2168,008710.jpg,train,18,"[49, 137, 248, 322]"
2169,008720.jpg,cat,7,"[234, 92, 385, 249]"
2170,008723.jpg,aeroplane,0,"[65, 4, 251, 467]"
2171,008725.jpg,boat,3,"[115, 14, 240, 265]"
2172,008727.jpg,car,6,"[248, 2, 499, 374]"
2173,008731.jpg,horse,12,"[92, 149, 277, 254]"
2174,008732.jpg,bird,2,"[196, 100, 394, 222]"
2175,008738.jpg,dog,11,"[136, 0, 331, 356]"
2176,008741.jpg,bicycle,1,"[3, 3, 498, 373]"
2177,008744.jpg,horse,12,"[179, 130, 382, 269]"
2178,008748.jpg,person,14,"[326, 117, 452, 203]"
2179,008750.jpg,car,6,"[80, 23, 303, 478]"
2180,008755.jpg,bird,2,"[2, 210, 330, 407]"
2181,008756.jpg,cat,7,"[120, 209, 173, 288]"
2182,008757.jpg,bicycle,1,"[81, 48, 289, 420]"
2183,008760.jpg,chair,8,"[212, 0, 374, 262]"
2184,008764.jpg,bird,2,"[37, 99, 324, 339]"
2185,008768.jpg,car,6,"[123, 0, 314, 246]"
2186,008770.jpg,aeroplane,0,"[105, 184, 189, 336]"
2187,008771.jpg,bus,5,"[103, 61, 202, 432]"
2188,008776.jpg,bird,2,"[37, 159, 313, 295]"
2189,008783.jpg,diningtable,10,"[237, 149, 372, 478]"
2190,008784.jpg,car,6,"[130, 323, 169, 381]"
2191,008790.jpg,train,18,"[168, 0, 229, 212]"
2192,008794.jpg,car,6,"[95, 80, 311, 499]"
2193,008806.jpg,pottedplant,15,"[172, 417, 244, 441]"
2194,008809.jpg,cat,7,"[39, 37, 220, 442]"
2195,008811.jpg,bicycle,1,"[55, 2, 374, 499]"
2196,008813.jpg,person,14,"[28, 317, 367, 478]"
2197,008814.jpg,diningtable,10,"[199, 126, 319, 361]"
2198,008815.jpg,cat,7,"[29, 1, 363, 229]"
2199,008819.jpg,dog,11,"[78, 130, 449, 293]"
2200,008838.jpg,bus,5,"[44, 121, 277, 333]"
2201,008840.jpg,dog,11,"[1, 138, 257, 424]"
2202,008841.jpg,dog,11,"[242, 177, 374, 248]"
2203,008847.jpg,aeroplane,0,"[44, 114, 269, 291]"
2204,008856.jpg,cat,7,"[2, 49, 374, 499]"
2205,008862.jpg,person,14,"[89, 111, 319, 230]"
2206,008865.jpg,sofa,17,"[186, 154, 333, 499]"
2207,008872.jpg,person,14,"[125, 129, 269, 243]"
2208,008878.jpg,train,18,"[137, 172, 195, 382]"
2209,008879.jpg,person,14,"[66, 126, 374, 374]"
2210,008883.jpg,bus,5,"[219, 154, 284, 317]"
2211,008885.jpg,cat,7,"[41, 0, 495, 349]"
2212,008886.jpg,horse,12,"[0, 10, 200, 228]"
2213,008891.jpg,car,6,"[101, 149, 235, 461]"
2214,008900.jpg,boat,3,"[52, 0, 207, 499]"
2215,008905.jpg,aeroplane,0,"[81, 1, 297, 499]"
2216,008909.jpg,car,6,"[60, 21, 307, 485]"
2217,008920.jpg,person,14,"[66, 60, 283, 229]"
2218,008923.jpg,car,6,"[30, 14, 175, 365]"
2219,008926.jpg,bird,2,"[97, 230, 312, 369]"
2220,008929.jpg,car,6,"[56, 0, 239, 440]"
2221,008930.jpg,cat,7,"[58, 1, 499, 374]"
2222,008932.jpg,person,14,"[91, 138, 374, 229]"
2223,008933.jpg,cat,7,"[229, 79, 400, 247]"
2224,008936.jpg,chair,8,"[213, 91, 340, 209]"
2225,008939.jpg,car,6,"[232, 408, 311, 499]"
2226,008944.jpg,person,14,"[0, 0, 499, 442]"
2227,008948.jpg,chair,8,"[158, 2, 322, 181]"
2228,008958.jpg,car,6,"[34, 49, 358, 499]"
2229,008960.jpg,person,14,"[182, 439, 269, 485]"
2230,008961.jpg,person,14,"[77, 0, 406, 268]"
2231,008962.jpg,bottle,4,"[38, 85, 214, 134]"
2232,008966.jpg,bus,5,"[26, 127, 302, 499]"
2233,008967.jpg,bottle,4,"[14, 228, 330, 378]"
2234,008968.jpg,car,6,"[49, 85, 331, 442]"
2235,008969.jpg,car,6,"[109, 42, 374, 467]"
2236,008970.jpg,pottedplant,15,"[80, 251, 241, 370]"
2237,008971.jpg,aeroplane,0,"[47, 82, 243, 461]"
2238,008973.jpg,cow,9,"[42, 270, 278, 443]"
2239,008975.jpg,sofa,17,"[173, 159, 358, 349]"
2240,008978.jpg,car,6,"[145, 211, 357, 490]"
2241,008979.jpg,motorbike,13,"[40, 35, 350, 442]"
2242,008980.jpg,dog,11,"[57, 52, 427, 371]"
2243,008985.jpg,bird,2,"[8, 2, 495, 313]"
2244,008987.jpg,sofa,17,"[155, 92, 311, 287]"
2245,008988.jpg,train,18,"[94, 1, 328, 374]"
2246,008989.jpg,bottle,4,"[181, 198, 249, 235]"
2247,008995.jpg,bicycle,1,"[380, 30, 438, 120]"
2248,008999.jpg,boat,3,"[42, 247, 174, 283]"
2249,009000.jpg,person,14,"[161, 366, 237, 474]"
2250,009004.jpg,motorbike,13,"[59, 39, 316, 453]"
2251,009005.jpg,person,14,"[62, 241, 352, 380]"
2252,009016.jpg,bottle,4,"[2, 183, 451, 333]"
2253,009018.jpg,bird,2,"[92, 4, 312, 350]"
2254,009020.jpg,horse,12,"[101, 162, 273, 401]"
2255,009027.jpg,bottle,4,"[75, 180, 182, 237]"
2256,009029.jpg,car,6,"[45, 48, 146, 279]"
2257,009032.jpg,tvmonitor,19,"[68, 26, 261, 206]"
2258,009036.jpg,person,14,"[131, 302, 386, 474]"
2259,009042.jpg,dog,11,"[91, 115, 193, 405]"
2260,009045.jpg,car,6,"[81, 0, 374, 499]"
2261,009049.jpg,motorbike,13,"[78, 50, 326, 358]"
2262,009058.jpg,car,6,"[0, 0, 286, 483]"
2263,009059.jpg,bus,5,"[84, 96, 186, 313]"
2264,009063.jpg,aeroplane,0,"[123, 259, 175, 391]"
2265,009066.jpg,dog,11,"[94, 97, 350, 466]"
2266,009068.jpg,person,14,"[204, 0, 343, 282]"
2267,009073.jpg,person,14,"[62, 377, 374, 499]"
2268,009078.jpg,car,6,"[247, 113, 337, 390]"
2269,009080.jpg,bird,2,"[77, 78, 187, 173]"
2270,009086.jpg,train,18,"[33, 30, 280, 499]"
2271,009098.jpg,cat,7,"[2, 5, 499, 417]"
2272,009099.jpg,bird,2,"[127, 145, 333, 285]"
2273,009100.jpg,bottle,4,"[191, 252, 305, 398]"
2274,009106.jpg,car,6,"[104, 0, 339, 355]"
2275,009108.jpg,bottle,4,"[0, 264, 351, 416]"
2276,009114.jpg,horse,12,"[25, 65, 190, 241]"
2277,009117.jpg,dog,11,"[26, 187, 372, 499]"
2278,009121.jpg,car,6,"[133, 159, 230, 303]"
2279,009123.jpg,diningtable,10,"[171, 22, 374, 351]"
2280,009136.jpg,person,14,"[68, 113, 374, 357]"
2281,009144.jpg,bird,2,"[46, 48, 344, 473]"
2282,009148.jpg,horse,12,"[53, 89, 255, 205]"
2283,009153.jpg,person,14,"[106, 2, 499, 374]"
2284,009160.jpg,motorbike,13,"[141, 176, 316, 392]"
2285,009161.jpg,bus,5,"[178, 18, 316, 422]"
2286,009166.jpg,bird,2,"[17, 195, 279, 293]"
2287,009173.jpg,tvmonitor,19,"[0, 166, 127, 374]"
2288,009175.jpg,pottedplant,15,"[176, 247, 339, 434]"
2289,009181.jpg,pottedplant,15,"[31, 37, 449, 305]"
2290,009184.jpg,person,14,"[2, 0, 333, 445]"
2291,009185.jpg,dog,11,"[63, 139, 321, 432]"
2292,009191.jpg,motorbike,13,"[22, 28, 324, 486]"
2293,009196.jpg,tvmonitor,19,"[1, 0, 286, 499]"
2294,009197.jpg,dog,11,"[92, 103, 356, 466]"
2295,009200.jpg,chair,8,"[238, 239, 373, 334]"
2296,009205.jpg,car,6,"[46, 0, 250, 490]"
2297,009208.jpg,horse,12,"[42, 0, 304, 248]"
2298,009209.jpg,motorbike,13,"[104, 138, 212, 273]"
2299,009214.jpg,car,6,"[222, 145, 374, 467]"
2300,009215.jpg,pottedplant,15,"[149, 77, 372, 401]"
2301,009218.jpg,train,18,"[59, 2, 499, 373]"
2302,009227.jpg,sheep,16,"[82, 71, 223, 162]"
2303,009230.jpg,motorbike,13,"[99, 0, 374, 360]"
2304,009238.jpg,person,14,"[6, 61, 332, 499]"
2305,009242.jpg,sofa,17,"[96, 75, 260, 484]"
2306,009245.jpg,cow,9,"[95, 16, 329, 287]"
2307,009251.jpg,horse,12,"[22, 179, 305, 308]"
2308,009252.jpg,sofa,17,"[199, 39, 368, 499]"
2309,009255.jpg,horse,12,"[4, 11, 196, 247]"
2310,009259.jpg,motorbike,13,"[120, 166, 231, 338]"
2311,009269.jpg,car,6,"[166, 99, 326, 403]"
2312,009270.jpg,bird,2,"[2, 4, 332, 403]"
2313,009271.jpg,sheep,16,"[103, 200, 286, 386]"
2314,009272.jpg,aeroplane,0,"[68, 13, 218, 486]"
2315,009283.jpg,car,6,"[244, 0, 369, 106]"
2316,009285.jpg,cat,7,"[60, 2, 343, 432]"
2317,009287.jpg,motorbike,13,"[64, 254, 269, 499]"
2318,009288.jpg,person,14,"[63, 71, 250, 126]"
2319,009289.jpg,train,18,"[14, 81, 332, 426]"
2320,009290.jpg,person,14,"[56, 50, 265, 290]"
2321,009295.jpg,bicycle,1,"[103, 42, 374, 306]"
2322,009296.jpg,person,14,"[154, 124, 374, 205]"
2323,009299.jpg,diningtable,10,"[223, 87, 332, 499]"
2324,009306.jpg,person,14,"[73, 48, 443, 371]"
2325,009307.jpg,aeroplane,0,"[12, 6, 366, 399]"
2326,009308.jpg,cow,9,"[0, 0, 285, 499]"
2327,009316.jpg,person,14,"[86, 287, 374, 499]"
2328,009318.jpg,horse,12,"[57, 31, 333, 437]"
2329,009324.jpg,bird,2,"[49, 0, 330, 301]"
2330,009325.jpg,tvmonitor,19,"[0, 117, 148, 261]"
2331,009327.jpg,person,14,"[78, 116, 402, 257]"
2332,009333.jpg,tvmonitor,19,"[85, 99, 237, 311]"
2333,009336.jpg,car,6,"[77, 60, 327, 395]"
2334,009339.jpg,bicycle,1,"[21, 105, 318, 459]"
2335,009342.jpg,person,14,"[3, 74, 286, 170]"
2336,009343.jpg,person,14,"[8, 166, 326, 418]"
2337,009358.jpg,bus,5,"[235, 281, 296, 361]"
2338,009359.jpg,sofa,17,"[169, 45, 280, 282]"
2339,009362.jpg,person,14,"[32, 31, 331, 177]"
2340,009365.jpg,aeroplane,0,"[141, 230, 200, 297]"
2341,009377.jpg,train,18,"[18, 56, 335, 416]"
2342,009386.jpg,bus,5,"[1, 2, 373, 408]"
2343,009388.jpg,chair,8,"[264, 233, 374, 416]"
2344,009389.jpg,train,18,"[116, 118, 363, 499]"
2345,009392.jpg,bus,5,"[193, 409, 330, 499]"
2346,009393.jpg,person,14,"[1, 294, 371, 456]"
2347,009394.jpg,aeroplane,0,"[1, 2, 253, 499]"
2348,009398.jpg,cat,7,"[3, 0, 332, 421]"
